PK_DetEmpresas;cd_natureza_juridica;de_natureza_juridica;de_situacao;de_classif_natureza_juridica;fl_optante_simples;qt_filial;tipo_empresa;fl_optante_simei;de_saude_tributaria;de_nivel_atividade;nu_ordem
13388;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;2
13332;2062;SOCIEDADE EMPRESARIA LIMITADA;SE;ATIVA;1;2;PRIVADO;0;VERDE;ALTA;3
13432;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;1;AZUL;ALTA;2
13339;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;1;PRIVADO;0;AZUL;MEDIA;2
13339;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;1;PRIVADO;0;AZUL;MEDIA;4
9700;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;2
13339;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;1;PRIVADO;0;AZUL;MEDIA;3
11980;2135;EMPRESARIO INDIVIDUAL;AP;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;4
10854;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;0;;PRIVADO;0;AMARELO;ALTA;3
10854;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;0;;PRIVADO;0;AMARELO;ALTA;0
13469;2062;SOCIEDADE EMPRESARIA LIMITADA;RO;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
13469;2062;SOCIEDADE EMPRESARIA LIMITADA;RO;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;2
9954;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;2
13469;2062;SOCIEDADE EMPRESARIA LIMITADA;RO;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;4
9700;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;3
13332;2062;SOCIEDADE EMPRESARIA LIMITADA;SE;ATIVA;1;2;PRIVADO;0;VERDE;ALTA;1
12398;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;AMARELO;BAIXA;0
5834;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;0;;PRIVADO;0;AZUL;BAIXA;0
13496;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;1
12404;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;1
9726;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;1;;PRIVADO;0;AMARELO;BAIXA;1
5786;2135;EMPRESARIO INDIVIDUAL;GO;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;0
9613;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;1;PRIVADO;0;LARANJA;MUITO BAIXA;0
9613;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;1;PRIVADO;0;LARANJA;MUITO BAIXA;3
9983;2143;COOPERATIVA;MT;BAIXADA;0;;PRIVADO;0;;INATIVA;1
9975;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
9613;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;1;PRIVADO;0;LARANJA;MUITO BAIXA;1
9975;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
13469;2062;SOCIEDADE EMPRESARIA LIMITADA;RO;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;1
9879;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;0;;PRIVADO;0;AMARELO;ALTA;0
9894;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
9879;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;0;;PRIVADO;0;AMARELO;ALTA;2
9620;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;1
9972;2135;EMPRESARIO INDIVIDUAL;BA;BAIXADA;1;;PRIVADO;0;AZUL;INATIVA;1
9817;2062;SOCIEDADE EMPRESARIA LIMITADA;;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;3
5867;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;1;AMARELO;ALTA;0
10795;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
13332;2062;SOCIEDADE EMPRESARIA LIMITADA;SE;ATIVA;1;2;PRIVADO;0;VERDE;ALTA;4
13332;2062;SOCIEDADE EMPRESARIA LIMITADA;SE;ATIVA;1;2;PRIVADO;0;VERDE;ALTA;0
13432;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;1;AZUL;ALTA;0
13269;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;4
13269;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;3
10871;2135;EMPRESARIO INDIVIDUAL;RO;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;1
9690;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;1
10795;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
9690;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;3
10805;2135;EMPRESARIO INDIVIDUAL;RO;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;1
9975;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
10805;2135;EMPRESARIO INDIVIDUAL;RO;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;2
14128;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;BAIXADA;0;;PRIVADO;0;VERDE;INATIVA;0
12295;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;1;;PRIVADO;0;LARANJA;MUITO BAIXA;0
12367;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
12367;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
13803;2135;EMPRESARIO INDIVIDUAL;GO;BAIXADA;0;;PRIVADO;0;LARANJA;INATIVA;0
13671;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;1;1;PRIVADO;0;VERDE;ALTA;0
12325;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;0
14244;2062;SOCIEDADE EMPRESARIA LIMITADA;;BAIXADA;1;;PRIVADO;0;AZUL;INATIVA;1
14289;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;BAIXADA;1;;PRIVADO;0;VERDE;INATIVA;0
14201;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;3
14239;2135;EMPRESARIO INDIVIDUAL;DF;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;0
13770;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
14244;2062;SOCIEDADE EMPRESARIA LIMITADA;;BAIXADA;1;;PRIVADO;0;AZUL;INATIVA;2
13659;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;1;PRIVADO;0;AZUL;MEDIA;2
5870;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;1;VERDE;ALTA;0
13671;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;1;1;PRIVADO;0;VERDE;ALTA;2
13659;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;1;PRIVADO;0;AZUL;MEDIA;3
13659;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;1;PRIVADO;0;AZUL;MEDIA;4
14289;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;BAIXADA;1;;PRIVADO;0;VERDE;INATIVA;1
13671;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;1;1;PRIVADO;0;VERDE;ALTA;1
13683;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;2
13659;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;1;PRIVADO;0;AZUL;MEDIA;1
13770;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;0;;PRIVADO;0;VERDE;ALTA;3
13683;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;0
13679;2135;EMPRESARIO INDIVIDUAL;PI;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;0
13770;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
13679;2135;EMPRESARIO INDIVIDUAL;PI;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;1
13762;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;1
14320;2135;EMPRESARIO INDIVIDUAL;PE;ATIVA;1;;PRIVADO;0;AMARELO;ALTA;2
12114;2135;EMPRESARIO INDIVIDUAL;RR;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
14320;2135;EMPRESARIO INDIVIDUAL;PE;ATIVA;1;;PRIVADO;0;AMARELO;ALTA;4
14201;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;0
12094;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;4
14353;2135;EMPRESARIO INDIVIDUAL;GO;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;1
12094;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;2
14376;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;4
14376;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;3
12199;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;4
12094;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;3
14344;2046;SOCIEDADE ANONIMA ABERTA;CE;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;0
12094;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;0
14320;2135;EMPRESARIO INDIVIDUAL;PE;ATIVA;1;;PRIVADO;0;AMARELO;ALTA;3
14174;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;1
14174;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;3
14174;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;0
14289;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;BAIXADA;1;;PRIVADO;0;VERDE;INATIVA;2
14244;2062;SOCIEDADE EMPRESARIA LIMITADA;;BAIXADA;1;;PRIVADO;0;AZUL;INATIVA;0
14164;2135;EMPRESARIO INDIVIDUAL;PI;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
14174;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;2
13756;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;1;AZUL;MEDIA;2
14201;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;2
14201;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;4
12367;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;AZUL;ALTA;3
14244;2062;SOCIEDADE EMPRESARIA LIMITADA;;BAIXADA;1;;PRIVADO;0;AZUL;INATIVA;3
14216;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;ATIVA;1;;PRIVADO;0;VERDE;ALTA;1
13599;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;PR;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;1
13848;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
13848;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;1
13848;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;3
14421;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;1;PRIVADO;0;LARANJA;BAIXA;0
13683;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;1
14438;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;0;;PRIVADO;0;AZUL;ALTA;4
13873;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;3
13873;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;4
13873;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;0
13848;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;2
14429;2135;EMPRESARIO INDIVIDUAL;AM;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
13873;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;1
14469;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
14469;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
14457;2135;EMPRESARIO INDIVIDUAL;GO;BAIXADA;1;;PRIVADO;1;;INATIVA;0
14517;2135;EMPRESARIO INDIVIDUAL;PA;BAIXADA;1;;PRIVADO;0;VERDE;INATIVA;0
14520;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;1
13848;2135;EMPRESARIO INDIVIDUAL;ES;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;4
14520;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;3
14469;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
12231;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;LARANJA;BAIXA;0
10644;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;1;;PRIVADO;1;AMARELO;ALTA;1
5909;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
12269;2062;SOCIEDADE EMPRESARIA LIMITADA;SE;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
14429;2135;EMPRESARIO INDIVIDUAL;AM;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
12367;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;AZUL;ALTA;4
14429;2135;EMPRESARIO INDIVIDUAL;AM;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
13574;2054;SOCIEDADE ANONIMA FECHADA;AL;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;2
13574;2054;SOCIEDADE ANONIMA FECHADA;AL;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
13574;2054;SOCIEDADE ANONIMA FECHADA;AL;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;3
13606;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;0
13526;2135;EMPRESARIO INDIVIDUAL;CE;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;0
12199;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;3
13819;2135;EMPRESARIO INDIVIDUAL;CE;ATIVA;1;1;PRIVADO;0;VERDE;ALTA;2
13695;2135;EMPRESARIO INDIVIDUAL;PE;ATIVA;1;1;PRIVADO;0;AZUL;ALTA;0
13752;2135;EMPRESARIO INDIVIDUAL;BA;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;4
13752;2135;EMPRESARIO INDIVIDUAL;BA;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
13526;2135;EMPRESARIO INDIVIDUAL;CE;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;1
13619;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;4
13619;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;2
14320;2135;EMPRESARIO INDIVIDUAL;PE;ATIVA;1;;PRIVADO;0;AMARELO;ALTA;1
13894;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;VERDE;ALTA;1
13873;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;2
13894;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;VERDE;ALTA;2
13894;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;VERDE;ALTA;4
14128;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;BAIXADA;0;;PRIVADO;0;VERDE;INATIVA;2
13894;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;VERDE;ALTA;0
13619;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;3
13894;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;1;;PRIVADO;0;VERDE;ALTA;3
14216;2062;SOCIEDADE EMPRESARIA LIMITADA;CE;ATIVA;1;;PRIVADO;0;VERDE;ALTA;2
13574;2054;SOCIEDADE ANONIMA FECHADA;AL;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;1
13571;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;BAIXADA;1;;PRIVADO;0;AMARELO;INATIVA;1
13558;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;MA;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;0
13571;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;BAIXADA;1;;PRIVADO;0;AMARELO;INATIVA;0
14353;2135;EMPRESARIO INDIVIDUAL;GO;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;2
11783;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;3
14026;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;CE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;3
14001;2054;SOCIEDADE ANONIMA FECHADA;RS;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
11765;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;3
11772;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;0
12942;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;BAIXADA;0;;PRIVADO;0;VERDE;INATIVA;1
13953;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;4
13953;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
13953;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
13958;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;1;;PRIVADO;0;VERMELHO;MEDIA;0
11775;2135;EMPRESARIO INDIVIDUAL;PB;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;3
14075;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;BA;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
11775;2135;EMPRESARIO INDIVIDUAL;PB;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;2
5813;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;1;VERDE;ALTA;1
11765;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;2
11742;2062;SOCIEDADE EMPRESARIA LIMITADA;DF;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
11731;2062;SOCIEDADE EMPRESARIA LIMITADA;PB;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;1
13953;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;1
11765;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;0
11726;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;0
11783;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;0
11731;2062;SOCIEDADE EMPRESARIA LIMITADA;PB;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;0
11742;2062;SOCIEDADE EMPRESARIA LIMITADA;DF;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
14128;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;BAIXADA;0;;PRIVADO;0;VERDE;INATIVA;1
11783;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;1
11762;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
11742;2062;SOCIEDADE EMPRESARIA LIMITADA;DF;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
11668;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;0;VERDE;ALTA;1
11668;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;0;VERDE;ALTA;0
11668;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;0;VERDE;ALTA;3
11621;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
11694;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;;PRIVADO;0;VERDE;ALTA;1
11694;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;;PRIVADO;0;VERDE;ALTA;0
11678;2135;EMPRESARIO INDIVIDUAL;AM;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;3
11678;2135;EMPRESARIO INDIVIDUAL;AM;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;0
11621;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;ATIVA;0;;PRIVADO;0;VERDE;ALTA;3
11621;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;ATIVA;0;;PRIVADO;0;VERDE;ALTA;4
12026;2062;SOCIEDADE EMPRESARIA LIMITADA;DF;ATIVA;0;1;PRIVADO;0;VERDE;ALTA;4
12003;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;2
11678;2135;EMPRESARIO INDIVIDUAL;AM;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;1
11983;2062;SOCIEDADE EMPRESARIA LIMITADA;MS;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
11762;2135;EMPRESARIO INDIVIDUAL;PA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
11668;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;0;VERDE;ALTA;4
11775;2135;EMPRESARIO INDIVIDUAL;PB;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
11775;2135;EMPRESARIO INDIVIDUAL;PB;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;4
11668;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;1;;PRIVADO;0;VERDE;ALTA;2
11765;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;1
11675;2135;EMPRESARIO INDIVIDUAL;;BAIXADA;0;;PRIVADO;0;LARANJA;INATIVA;0
11809;2062;SOCIEDADE EMPRESARIA LIMITADA;DF;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
11726;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;4
11726;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;3
11678;2135;EMPRESARIO INDIVIDUAL;AM;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;2
12003;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;3
11726;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;1
14075;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;BA;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
11842;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;CE;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;1
11842;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;CE;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;4
11797;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;0
12039;2062;SOCIEDADE EMPRESARIA LIMITADA;DF;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;1
11809;2062;SOCIEDADE EMPRESARIA LIMITADA;DF;ATIVA;0;;PRIVADO;0;VERDE;ALTA;1
11797;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;1
11793;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
5813;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;1;VERDE;ALTA;3
